Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2021-07-14,11:52:15,29.86,25.11,14852874.91,2.8597133374836434e-05
2021-07-14,11:52:16,30.47,25.11,14852874.92,2.8597371847765752e-05
2021-07-14,11:52:16,31.08,25.11,14852874.93,2.859687066324911e-05
2021-07-14,11:52:17,31.69,25.12,14852874.94,2.85969968343922e-05
2021-07-14,11:52:18,32.5,25.12,14852874.94,2.8597096724286072e-05
2021-07-14,11:52:19,33.11,25.12,14852874.94,2.859671867486026e-05
2021-07-14,11:52:19,33.72,25.12,14852874.94,2.8596531879863017e-05
2021-07-14,11:52:20,34.33,25.12,14852874.95,2.8596351873792967e-05
2021-07-14,11:52:21,35.14,25.12,14852874.95,2.8596411542232796e-05
2021-07-14,11:52:21,35.75,25.12,14852874.97,2.85964856857167e-05
2021-07-14,11:52:22,36.36,25.13,14852875.01,2.8595950759803724e-05
2021-07-14,11:52:22,36.98,25.13,14852875.03,2.8596108828246174e-05
2021-07-14,11:52:23,37.78,25.13,14852875.07,2.8596131604144752e-05
2021-07-14,11:52:24,38.39,25.13,14852875.09,2.8596214666805933e-05
2021-07-14,11:52:24,39.0,25.13,14852875.12,2.859624254852411e-05
2021-07-14,11:52:25,39.81,25.13,14852875.14,2.859628697966565e-05
2021-07-14,11:52:26,40.42,25.13,14852875.13,2.85961971329962e-05
2021-07-14,11:52:26,41.03,25.14,14852875.15,2.8596290710741946e-05
2021-07-14,11:52:27,41.64,25.14,14852875.18,2.8595614100569082e-05
2021-07-14,11:52:28,42.45,25.14,14852875.2,2.8595899066992055e-05
2021-07-14,11:52:28,43.06,25.14,14852875.2,2.8596113238864912e-05
2021-07-14,11:52:29,43.67,25.14,14852875.22,2.8596735055449293e-05
2021-07-14,11:52:30,44.28,25.14,14852875.26,2.859684014091686e-05
2021-07-14,11:52:31,45.09,25.14,14852875.28,2.859680446888198e-05
2021-07-14,11:52:31,45.7,25.14,14852875.31,2.8595948864212764e-05
2021-07-14,11:52:32,46.31,25.15,14852875.31,2.8595909268477328e-05
2021-07-14,11:52:32,46.94,25.15,14852875.32,2.859565541320028e-05
2021-07-14,11:52:33,47.73,25.15,14852875.34,2.859585708867656e-05
2021-07-14,11:52:34,48.34,25.15,14852875.37,2.8595846141746296e-05
2021-07-14,11:52:34,48.95,25.15,14852875.4,2.8595901134755096e-05
2021-07-14,11:52:35,49.76,25.15,14852875.39,2.8595499175117534e-05
2021-07-14,11:52:36,50.37,25.15,14852875.41,2.8595014365971513e-05
2021-07-14,11:52:36,50.98,25.15,14852875.44,2.8594514763383853e-05
2021-07-14,11:52:37,51.59,25.15,14852875.46,2.859425804374278e-05
2021-07-14,11:52:38,52.4,25.15,14852875.48,2.859394187173152e-05
2021-07-14,11:52:38,53.01,25.16,14852875.5,2.8594069802121115e-05
2021-07-14,11:52:39,53.62,25.16,14852875.52,2.8593722090390745e-05
2021-07-14,11:52:40,54.23,25.16,14852875.54,2.859393413171885e-05
2021-07-14,11:52:40,55.05,25.16,14852875.56,2.8593381904652944e-05
2021-07-14,11:52:41,55.65,25.16,14852875.58,2.859363715957105e-05
2021-07-14,11:52:42,56.26,25.16,14852875.6,2.8593690942083417e-05
2021-07-14,11:52:42,56.89,25.16,14852875.62,2.8593817431878478e-05
2021-07-14,11:52:43,57.69,25.16,14852875.64,2.8593974955787475e-05
2021-07-14,11:52:44,58.3,25.17,14852875.66,2.8593588482951038e-05
2021-07-14,11:52:44,58.9,25.17,14852875.68,2.85936723153923e-05
2021-07-14,11:52:45,59.72,25.17,14852875.7,2.8593443291197887e-05
2021-07-14,11:52:46,60.33,25.17,14852875.73,2.8593477391172165e-05
2021-07-14,11:52:46,60.94,25.17,14852875.76,2.8592931644465086e-05
2021-07-14,11:52:47,61.55,25.17,14852875.75,2.859325760469399e-05
2021-07-14,11:52:48,62.36,25.17,14852875.8,2.8593571383525528e-05
2021-07-14,11:52:48,62.97,25.17,14852875.82,2.8593697786048265e-05
2021-07-14,11:52:49,63.58,25.18,14852875.82,2.8593692433218e-05
2021-07-14,11:52:50,64.19,25.18,14852875.84,2.8593963933601354e-05
2021-07-14,11:52:50,65.0,25.18,14852875.86,2.8593432985038305e-05
2021-07-14,11:52:51,65.61,25.18,14852875.88,2.8593018291866176e-05
2021-07-14,11:52:52,66.22,25.18,14852875.9,2.8592980033914153e-05
2021-07-14,11:52:52,66.84,25.18,14852875.92,2.8591652169643282e-05
2021-07-14,11:52:53,67.64,25.18,14852875.96,2.8591764683756147e-05
2021-07-14,11:52:54,68.25,25.18,14852875.97,2.859218238642157e-05
2021-07-14,11:52:54,68.86,25.18,14852875.98,2.859175928135721e-05
2021-07-14,11:52:55,69.67,25.18,14852875.99,2.859187797115944e-05
2021-07-14,11:52:56,70.28,25.18,14852875.99,2.8591848000546917e-05
2021-07-14,11:52:56,70.89,25.18,14852876.01,2.8591561232272632e-05
2021-07-14,11:52:57,71.5,25.19,14852876.04,2.859128009244609e-05
2021-07-14,11:52:58,72.31,25.19,14852876.04,2.8591761429378544e-05
2021-07-14,11:52:58,72.92,25.19,14852876.06,2.8592151365032253e-05
2021-07-14,11:52:59,73.53,25.19,14852876.07,2.8591991222507873e-05
2021-07-14,11:53:00,74.15,25.19,14852876.09,2.859157372784132e-05
2021-07-14,11:53:00,74.95,25.19,14852876.13,2.85916641100066e-05
2021-07-14,11:53:01,75.56,25.19,14852876.12,2.859139438649148e-05
2021-07-14,11:53:02,76.17,25.19,14852876.15,2.859125079735309e-05
2021-07-14,11:53:02,76.79,25.19,14852876.18,2.8591061574113275e-05
2021-07-14,11:53:03,77.59,25.2,14852876.21,2.8590769045632185e-05
2021-07-14,11:53:04,78.2,25.2,14852876.23,2.8590399299730686e-05
2021-07-14,11:53:04,78.81,25.2,14852876.19,2.859030730204619e-05
2021-07-14,11:53:05,79.62,25.2,14852876.24,2.8589981273081576e-05
2021-07-14,11:53:06,80.23,25.2,14852876.25,2.859045614194319e-05
2021-07-14,11:53:06,80.84,25.2,14852876.27,2.8590422982551263e-05
2021-07-14,11:53:07,81.45,25.2,14852876.31,2.8590930726973216e-05
2021-07-14,11:53:08,82.26,25.2,14852876.33,2.8590834879558213e-05
2021-07-14,11:53:08,82.87,25.2,14852876.33,2.859116946604345e-05
2021-07-14,11:53:09,83.48,25.21,14852876.35,2.8591480815826276e-05
2021-07-14,11:53:10,84.11,25.21,14852876.38,2.8591554568709142e-05
2021-07-14,11:53:10,84.9,25.21,14852876.4,2.8591738063878797e-05
2021-07-14,11:53:11,85.51,25.21,14852876.42,2.8591887919783575e-05
2021-07-14,11:53:12,86.12,25.21,14852876.44,2.8591689507264907e-05
2021-07-14,11:53:12,86.93,25.21,14852876.46,2.8592057797226823e-05
2021-07-14,11:53:13,87.54,25.21,14852876.48,2.8591938755109215e-05
2021-07-14,11:53:14,88.15,25.21,14852876.5,2.8591981543780483e-05
2021-07-14,11:53:14,88.76,25.21,14852876.52,2.8591512652549793e-05
2021-07-14,11:53:15,89.58,25.21,14852876.54,2.8591670050520464e-05
2021-07-14,11:53:16,90.18,25.21,14852876.56,2.8591654778771816e-05
2021-07-14,11:53:16,90.79,25.21,14852876.58,2.8591387672515717e-05
2021-07-14,11:53:17,91.4,25.21,14852876.6,2.8591255511194225e-05
2021-07-14,11:53:18,92.22,25.21,14852876.62,2.859115390871283e-05
2021-07-14,11:53:18,92.83,25.21,14852876.65,2.8591550836502816e-05
2021-07-14,11:53:19,93.43,25.21,14852876.67,2.859136739634071e-05
2021-07-14,11:53:19,94.06,25.22,14852876.67,2.8591384871156352e-05
2021-07-14,11:53:20,94.86,25.22,14852876.69,2.859119040009735e-05
2021-07-14,11:53:21,95.47,25.22,14852876.68,2.859114195273096e-05
2021-07-14,11:53:21,96.08,25.22,14852876.7,2.8591231216146233e-05
2021-07-14,11:53:22,96.89,25.22,14852876.72,2.859064476252214e-05
2021-07-14,11:53:23,97.5,25.22,14852876.74,2.8589639247014257e-05
2021-07-14,11:53:24,98.11,25.22,14852876.76,2.8589610590451535e-05
2021-07-14,11:53:24,98.72,25.22,14852876.78,2.8589727818140974e-05
2021-07-14,11:53:25,99.53,25.22,14852876.81,2.8589616916517776e-05
2021-07-14,11:53:26,100.14,25.22,14852876.83,2.8589932374864527e-05
2021-07-14,11:53:26,100.75,25.22,14852876.82,2.8589519024132927e-05
2021-07-14,11:53:27,101.36,25.23,14852876.85,2.8589014647273002e-05
2021-07-14,11:53:28,102.17,25.23,14852876.87,2.8589050544033314e-05
2021-07-14,11:53:28,102.78,25.23,14852876.87,2.8588945959579417e-05
2021-07-14,11:53:29,103.39,25.23,14852876.88,2.8588235374426687e-05
2021-07-14,11:53:29,104.01,25.23,14852876.89,2.8587947786869176e-05
2021-07-14,11:53:30,104.81,25.23,14852876.89,2.8587593194803756e-05
2021-07-14,11:53:31,105.42,25.23,14852876.91,2.858702845863644e-05
2021-07-14,11:53:31,106.03,25.24,14852876.91,2.8586486269154375e-05
2021-07-14,11:53:32,106.84,25.24,14852876.93,2.8586660055453278e-05
2021-07-14,11:53:33,107.45,25.24,14852876.94,2.8586292924742304e-05
2021-07-14,11:53:33,108.06,25.24,14852876.96,2.8586534361229138e-05
2021-07-14,11:53:34,108.67,25.24,14852877.0,2.858663845552198e-05
2021-07-14,11:53:35,109.48,25.24,14852876.99,2.8586558477471788e-05
2021-07-14,11:53:36,110.09,25.24,14852877.01,2.8586139995667464e-05
2021-07-14,11:53:36,110.7,25.24,14852877.05,2.8586458742967218e-05
2021-07-14,11:53:37,111.31,25.24,14852877.07,2.8586973864187616e-05
2021-07-14,11:53:38,112.12,25.24,14852877.11,2.858812245955904e-05
2021-07-14,11:53:38,112.73,25.24,14852877.1,2.858780263832824e-05
2021-07-14,11:53:39,113.34,25.24,14852877.12,2.8587198818493965e-05
2021-07-14,11:53:39,113.97,25.24,14852877.12,2.858674353875471e-05
2021-07-14,11:53:40,114.76,25.24,14852877.15,2.8586294784108406e-05
2021-07-14,11:53:41,115.37,25.24,14852877.15,2.8586213997949705e-05
2021-07-14,11:53:41,115.98,25.24,14852877.19,2.8586406462231034e-05
2021-07-14,11:53:42,116.79,25.24,14852877.22,2.858642843050047e-05
2021-07-14,11:53:43,117.4,25.25,14852877.24,2.858679637949671e-05
2021-07-14,11:53:43,118.01,25.25,14852877.23,2.858660856537328e-05
2021-07-14,11:53:44,118.62,25.25,14852877.25,2.8586513717878685e-05
2021-07-14,11:53:45,119.43,25.25,14852877.28,2.8586389597774205e-05
2021-07-14,11:53:45,120.04,25.25,14852877.3,2.8585671431384556e-05
2021-07-14,11:53:46,120.65,25.25,14852877.32,2.858591050844001e-05
2021-07-14,11:53:47,121.26,25.25,14852877.34,2.8586326666941653e-05
2021-07-14,11:53:47,122.07,25.25,14852877.36,2.8586105430092374e-05
2021-07-14,11:53:48,122.68,25.25,14852877.35,2.858548911684077e-05
2021-07-14,11:53:49,123.29,25.25,14852877.37,2.858520192590461e-05
2021-07-14,11:53:49,123.92,25.25,14852877.4,2.858538265187016e-05
2021-07-14,11:53:50,124.72,25.26,14852877.42,2.8585121535464115e-05
2021-07-14,11:53:51,125.32,25.26,14852877.41,2.8584467446137536e-05
2021-07-14,11:53:51,125.93,25.26,14852877.42,2.8583979386371875e-05
2021-07-14,11:53:52,126.75,25.26,14852877.43,2.8584066215107744e-05
2021-07-14,11:53:53,127.36,25.26,14852877.47,2.858407978171632e-05
2021-07-14,11:53:53,127.96,25.26,14852877.49,2.858390689894515e-05
2021-07-14,11:53:54,128.57,25.26,14852877.53,2.8583394923816713e-05
2021-07-14,11:53:55,129.39,25.26,14852877.55,2.8582556025833966e-05
2021-07-14,11:53:55,130.0,25.26,14852877.58,2.8582569877891213e-05
2021-07-14,11:53:56,130.61,25.26,14852877.61,2.8583471793874297e-05
2021-07-14,11:53:57,131.23,25.27,14852877.63,2.8584066198876163e-05
2021-07-14,11:53:57,132.03,25.27,14852877.67,2.8584670082646477e-05
2021-07-14,11:53:58,132.64,25.27,14852877.69,2.8584935068162432e-05
2021-07-14,11:53:59,133.25,25.27,14852877.72,2.858486866363974e-05
2021-07-14,11:53:59,133.87,25.27,14852877.74,2.8584777487622192e-05
2021-07-14,11:54:02,136.76,25.27,14852877.74,2.8584777487622192e-05
2021-07-14,11:54:02,136.76,25.28,14852877.74,2.8584777487622192e-05
2021-07-14,11:54:02,136.76,25.28,14852877.74,2.8584777487622192e-05
2021-07-14,11:54:02,136.76,25.28,14852877.74,2.8584777487622192e-05
2021-07-14,11:54:03,137.31,25.28,14852877.86,2.8585109928258155e-05
2021-07-14,11:54:03,137.92,25.28,14852877.89,2.8584985497491165e-05
2021-07-14,11:54:04,138.53,25.28,14852877.92,2.858568861045234e-05
2021-07-14,11:54:05,139.34,25.28,14852877.96,2.858615648550997e-05
2021-07-14,11:54:05,139.95,25.28,14852877.99,2.8586291268467594e-05
2021-07-14,11:54:06,140.56,25.28,14852877.99,2.8586272440207893e-05
2021-07-14,11:54:07,141.17,25.28,14852878.01,2.8585855403612965e-05
2021-07-14,11:54:07,141.98,25.29,14852878.01,2.8585767650144458e-05
2021-07-14,11:54:08,142.59,25.29,14852878.02,2.8584994521296407e-05
2021-07-14,11:54:09,143.2,25.29,14852878.02,2.8585058183255822e-05
2021-07-14,11:54:09,143.83,25.29,14852878.03,2.8585283368662094e-05
2021-07-14,11:54:10,144.62,25.29,14852878.07,2.858506301089425e-05
2021-07-14,11:54:11,145.23,25.29,14852878.05,2.8584535301538518e-05
2021-07-14,11:54:11,145.84,25.29,14852878.09,2.858471128632717e-05
2021-07-14,11:54:12,146.66,25.3,14852878.15,2.8584972434540335e-05
2021-07-14,11:54:13,147.26,25.29,14852878.19,2.85852397181942e-05
2021-07-14,11:54:13,147.87,25.3,14852878.2,2.858433871924981e-05
2021-07-14,11:54:14,148.48,25.3,14852878.21,2.8583948311322325e-05
2021-07-14,11:54:15,149.3,25.3,14852878.23,2.8583829701497655e-05
2021-07-14,11:54:15,149.91,25.3,14852878.24,2.858339869215361e-05
2021-07-14,11:54:16,150.51,25.3,14852878.26,2.8583035600912335e-05
2021-07-14,11:54:17,151.12,25.3,14852878.3,2.8583094640464093e-05
2021-07-14,11:54:17,151.94,25.3,14852878.29,2.8582612649293813e-05
2021-07-14,11:54:18,152.55,25.3,14852878.31,2.8582020404834857e-05
2021-07-14,11:54:19,153.16,25.3,14852878.34,2.8582232669652965e-05
2021-07-14,11:54:19,153.78,25.31,14852878.36,2.8582171782648983e-05
2021-07-14,11:54:20,154.58,25.31,14852878.39,2.858240612561197e-05
2021-07-14,11:54:21,155.19,25.31,14852878.41,2.858213987126166e-05
2021-07-14,11:54:21,155.8,25.31,14852878.44,2.858263851346218e-05
2021-07-14,11:54:22,156.6,25.32,14852878.46,2.8582843170350297e-05
2021-07-14,11:54:23,157.21,25.32,14852878.49,2.8582157996252483e-05
2021-07-14,11:54:23,157.83,25.32,14852878.5,2.8582178022978746e-05
2021-07-14,11:54:24,158.43,25.32,14852878.56,2.858265463769361e-05
2021-07-14,11:54:25,159.25,25.32,14852878.6,2.8583150630034976e-05
2021-07-14,11:54:25,159.86,25.32,14852878.63,2.8582655349531768e-05
2021-07-14,11:54:26,160.46,25.32,14852878.63,2.858309616608735e-05
2021-07-14,11:54:27,161.09,25.33,14852878.66,2.8582890205432364e-05
2021-07-14,11:54:27,161.89,25.33,14852878.68,2.8583344632844253e-05
2021-07-14,11:54:28,162.5,25.33,14852878.7,2.858402010770773e-05
2021-07-14,11:54:29,163.1,25.33,14852878.73,2.8584197351410953e-05
2021-07-14,11:54:29,163.73,25.33,14852878.74,2.858384482070049e-05
2021-07-14,11:54:30,164.53,25.33,14852878.76,2.8582829077244305e-05
2021-07-14,11:54:31,165.14,25.33,14852878.76,2.8581740797494937e-05
2021-07-14,11:54:31,165.75,25.33,14852878.78,2.8580903671439864e-05
2021-07-14,11:54:32,166.56,25.33,14852878.81,2.8580926728253433e-05
2021-07-14,11:54:33,167.17,25.33,14852878.84,2.858126797817389e-05
2021-07-14,11:54:33,167.78,25.33,14852878.88,2.8581886102863407e-05
2021-07-14,11:54:34,168.39,25.33,14852878.87,2.8581243616169704e-05
2021-07-14,11:54:35,169.2,25.33,14852878.9,2.8581750865063447e-05
2021-07-14,11:54:35,169.81,25.34,14852878.94,2.858180141405105e-05
2021-07-14,11:54:36,170.42,25.34,14852878.96,2.858124002649171e-05
2021-07-14,11:54:36,171.04,25.34,14852878.97,2.8580936044386188e-05
2021-07-14,11:54:37,171.84,25.34,14852878.98,2.858044935489737e-05
2021-07-14,11:54:38,172.45,25.34,14852878.99,2.8579937362691788e-05
2021-07-14,11:54:38,173.06,25.34,14852878.98,2.8578822818444205e-05
2021-07-14,11:54:39,173.68,25.34,14852879.01,2.857886693623262e-05
2021-07-14,11:54:40,174.48,25.35,14852879.07,2.8578574149294185e-05
2021-07-14,11:54:41,175.09,25.35,14852879.09,2.8578126977449446e-05
2021-07-14,11:54:41,175.7,25.35,14852879.13,2.8577880591556357e-05
2021-07-14,11:54:42,176.51,25.35,14852879.14,2.8577359989483956e-05
2021-07-14,11:54:43,177.12,25.35,14852879.15,2.8576696704582127e-05
2021-07-14,11:54:43,177.73,25.35,14852879.15,2.8576365581294477e-05
2021-07-14,11:54:44,178.34,25.35,14852879.17,2.8575522310776525e-05
2021-07-14,11:54:45,179.15,25.35,14852879.2,2.8575220993586847e-05
2021-07-14,11:54:45,179.76,25.35,14852879.23,2.857521486600977e-05
2021-07-14,11:54:46,180.37,25.36,14852879.23,2.8573945047816298e-05
2021-07-14,11:54:46,181.0,25.36,14852879.22,2.8574221562053305e-05
2021-07-14,11:54:47,181.79,25.36,14852879.24,2.8574428416070592e-05
2021-07-14,11:54:48,182.4,25.36,14852879.25,2.8574125035177424e-05
2021-07-14,11:54:48,183.01,25.36,14852879.27,2.8573828416598543e-05
2021-07-14,11:54:49,183.82,25.36,14852879.31,2.8574087606839678e-05
2021-07-14,11:54:50,184.43,25.36,14852879.33,2.8573227844092276e-05
2021-07-14,11:54:50,185.04,25.37,14852879.33,2.857362426123445e-05
2021-07-14,11:54:51,185.65,25.37,14852879.35,2.8574093886943614e-05
2021-07-14,11:54:52,186.46,25.37,14852879.38,2.85738465609175e-05
2021-07-14,11:54:52,187.07,25.37,14852879.37,2.857344407972462e-05
2021-07-14,11:54:53,187.68,25.37,14852879.38,2.8572276174457374e-05
2021-07-14,11:54:54,188.29,25.37,14852879.38,2.857198445439342e-05
2021-07-14,11:54:55,189.1,25.37,14852879.41,2.8571572432998004e-05
2021-07-14,11:54:55,189.71,25.37,14852879.43,2.8571108039733086e-05
2021-07-14,11:54:56,190.32,25.37,14852879.47,2.8571237219569354e-05
2021-07-14,11:54:56,190.95,25.37,14852879.46,2.8571391706272457e-05
2021-07-14,11:54:57,191.74,25.37,14852879.45,2.8571199207700765e-05
2021-07-14,11:54:58,192.35,25.37,14852879.45,2.8570392361247167e-05
2021-07-14,11:54:58,192.96,25.37,14852879.48,2.857043066798736e-05
2021-07-14,11:54:59,193.78,25.38,14852879.5,2.8570071446987608e-05
2021-07-14,11:55:00,194.39,25.38,14852879.51,2.8570469431267488e-05
2021-07-14,11:55:00,194.99,25.38,14852879.5,2.8568707597474756e-05
2021-07-14,11:55:01,195.6,25.38,14852879.53,2.856872954505938e-05
2021-07-14,11:55:02,196.42,25.38,14852879.55,2.8568374366164088e-05
2021-07-14,11:55:02,197.03,25.38,14852879.54,2.8567832830494943e-05
2021-07-14,11:55:03,197.64,25.39,14852879.57,2.856772541233683e-05
2021-07-14,11:55:04,198.24,25.39,14852879.6,2.856855006223402e-05
2021-07-14,11:55:04,199.06,25.39,14852879.63,2.8568930410524657e-05
2021-07-14,11:55:05,199.67,25.39,14852879.63,2.856846244888566e-05
2021-07-14,11:55:06,200.28,25.39,14852879.65,2.8568131203046947e-05
2021-07-14,11:55:06,200.9,25.39,14852879.64,2.856744662776123e-05
2021-07-14,11:55:07,201.7,25.39,14852879.67,2.8566306429190857e-05
2021-07-14,11:55:08,202.31,25.39,14852879.7,2.8566276384085344e-05
2021-07-14,11:55:08,202.92,25.39,14852879.69,2.8566250982654643e-05
2021-07-14,11:55:09,203.73,25.39,14852879.73,2.8567174598665115e-05
2021-07-14,11:55:10,204.34,25.39,14852879.75,2.856689241000667e-05
2021-07-14,11:55:10,204.95,25.39,14852879.79,2.8566912556537684e-05
2021-07-14,11:55:11,205.56,25.39,14852879.82,2.8566028090707122e-05
2021-07-14,11:55:12,206.37,25.39,14852879.86,2.8566354845480013e-05
2021-07-14,11:55:12,206.98,25.39,14852879.87,2.8566115617839623e-05
2021-07-14,11:55:13,207.59,25.4,14852879.84,2.8566558350326695e-05
2021-07-14,11:55:14,208.2,25.4,14852879.87,2.856713573995593e-05
2021-07-14,11:55:14,209.01,25.4,14852879.92,2.8567628939918337e-05
2021-07-14,11:55:15,209.62,25.4,14852879.96,2.85680740453463e-05
2021-07-14,11:55:16,210.23,25.4,14852880.01,2.8568054103769152e-05
2021-07-14,11:55:16,210.85,25.4,14852880.04,2.8567948454041938e-05
2021-07-14,11:55:17,211.65,25.4,14852880.03,2.8568268609861792e-05
2021-07-14,11:55:18,212.26,25.4,14852880.07,2.8568653560676432e-05
2021-07-14,11:55:18,212.87,25.4,14852880.1,2.8568373522266053e-05
2021-07-14,11:55:19,213.68,25.4,14852880.15,2.8569268268342986e-05
2021-07-14,11:55:20,214.29,25.4,14852880.16,2.8569950789842366e-05
2021-07-14,11:55:20,214.9,25.4,14852880.21,2.8569968152883116e-05
2021-07-14,11:55:21,215.51,25.4,14852880.24,2.8570435357055266e-05
2021-07-14,11:55:22,216.32,25.4,14852880.27,2.8570055404051395e-05
2021-07-14,11:55:22,216.93,25.41,14852880.3,2.856940756077943e-05
2021-07-14,11:55:23,217.54,25.41,14852880.34,2.8570269355931445e-05
2021-07-14,11:55:24,218.17,25.41,14852880.37,2.8569555972034555e-05
2021-07-14,11:55:24,218.96,25.41,14852880.41,2.8569691497056715e-05
2021-07-14,11:55:25,219.57,25.41,14852880.39,2.8570108928364307e-05
2021-07-14,11:55:26,220.18,25.41,14852880.43,2.856995849534089e-05
2021-07-14,11:55:26,220.81,25.41,14852880.49,2.8570569094237968e-05
2021-07-14,11:55:27,221.6,25.41,14852880.53,2.857074383646933e-05
2021-07-14,11:55:28,222.21,25.41,14852880.52,2.8570771704328534e-05
2021-07-14,11:55:28,222.82,25.41,14852880.55,2.857073751936706e-05
2021-07-14,11:55:29,223.63,25.41,14852880.57,2.8570018132952438e-05
2021-07-14,11:55:30,224.24,25.41,14852880.61,2.856957402967251e-05
2021-07-14,11:55:30,224.85,25.41,14852880.64,2.85683956012257e-05
2021-07-14,11:55:31,225.46,25.41,14852880.67,2.8567941668708324e-05
2021-07-14,11:55:32,226.27,25.42,14852880.71,2.856765463350651e-05
2021-07-14,11:55:32,226.88,25.41,14852880.76,2.856716082710091e-05
2021-07-14,11:55:33,227.49,25.42,14852880.8,2.8566726685746558e-05
2021-07-14,11:55:34,228.12,25.42,14852880.85,2.856753904257142e-05
2021-07-14,11:55:34,228.92,25.42,14852880.92,2.8567226205375418e-05
2021-07-14,11:55:35,229.52,25.42,14852880.96,2.85670910464501e-05
2021-07-14,11:55:36,230.13,25.42,14852881.01,2.8567669789903417e-05
2021-07-14,11:55:36,230.95,25.42,14852881.03,2.85676722320574e-05
2021-07-14,11:55:37,231.56,25.42,14852881.07,2.8567255754689294e-05
2021-07-14,11:55:38,232.17,25.42,14852881.13,2.8566602203223168e-05
2021-07-14,11:55:38,232.77,25.42,14852881.21,2.8565738707483965e-05
2021-07-14,11:55:39,233.59,25.42,14852881.3,2.8565800933493798e-05
2021-07-14,11:55:40,234.2,25.42,14852881.39,2.856578154240964e-05
2021-07-14,11:55:40,234.81,25.42,14852881.47,2.856553118569486e-05
2021-07-14,11:55:41,235.42,25.42,14852881.53,2.8564773173984326e-05
2021-07-14,11:55:42,236.23,25.43,14852881.61,2.8564074386266406e-05
2021-07-14,11:55:42,236.84,25.43,14852881.67,2.8562556943773867e-05
2021-07-14,11:55:43,237.45,25.43,14852881.51,2.8573765096533186e-05
2021-07-14,11:55:43,238.07,25.43,14852881.23,2.8600024034419573e-05
